round,client_id,client_seed,images,local_epochs,loss,roc_auc,pr_auc,update_l2,training_seconds
19,0,19011,3796,1,0.4913453161716461,0.8066849708557129,0.4628838896751404,11.25313813105774,42.95157194137573
19,1,19012,3797,1,0.573518693447113,0.8260312080383301,0.6544066667556763,7.4903420865754855,38.57410287857056
19,2,19013,3796,1,0.42795270681381226,0.8270966410636902,0.4044489562511444,7.944027190210218,38.37780213356018
19,3,19014,3796,1,0.5783575177192688,0.8164163827896118,0.6218677163124084,8.959534705133981,38.36159801483154
19,4,19015,3796,1,0.5691404938697815,0.8168784379959106,0.6247932314872742,7.713891220916382,41.531837940216064
20,0,20011,3796,1,0.487871378660202,0.8100232481956482,0.47513264417648315,7.97873288551398,43.278534173965454
20,1,20012,3797,1,0.5826100707054138,0.8184372782707214,0.6414592266082764,7.490829936781324,41.11292815208435
20,2,20013,3796,1,0.42621302604675293,0.8286122679710388,0.4168892800807953,7.557938192704461,40.25500416755676
20,3,20014,3796,1,0.583471953868866,0.8117665648460388,0.6203672289848328,8.109254752845914,39.67326068878174
20,4,20015,3796,1,0.5607557892799377,0.823905348777771,0.6300111413002014,8.87079706524363,39.519859790802
