round,client_id,client_seed,images,local_epochs,loss,roc_auc,pr_auc,update_l2,training_seconds
19,0,19022,3796,1,0.5344362854957581,0.8221530914306641,0.6110941171646118,6.733229797229669,43.00079369544983
19,1,19023,3797,1,0.5194870829582214,0.8348311185836792,0.6063838601112366,6.863138151512615,41.727516174316406
19,2,19024,3796,1,0.5574655532836914,0.8030809164047241,0.5444248914718628,7.448566740194182,42.550060987472534
19,3,19025,3796,1,0.5564053058624268,0.804466962814331,0.5492957234382629,7.399604775332856,42.259572982788086
19,4,19026,3796,1,0.5402734875679016,0.8206833600997925,0.5592327117919922,7.183123897897699,42.22457695007324
20,0,20022,3796,1,0.524235725402832,0.8290898203849792,0.6191145777702332,7.139264242692815,42.31069087982178
20,1,20023,3797,1,0.5148331522941589,0.8377357721328735,0.6164771914482117,7.294109056320981,42.33223915100098
20,2,20024,3796,1,0.5523003935813904,0.8074102401733398,0.5516695380210876,8.145005512886568,42.49182891845703
20,3,20025,3796,1,0.5485261678695679,0.8121299743652344,0.5554990768432617,6.98853881857052,41.835498094558716
20,4,20026,3796,1,0.5319211483001709,0.8252506256103516,0.560531735420227,7.06788906827611,42.5377471446991
