round,client_id,client_seed,images,local_epochs,loss,roc_auc,pr_auc,update_l2,training_seconds
17,0,17033,3832,1,0.4503766596317291,0.8297007083892822,0.4407503008842468,11.35750980629019,40.498640060424805
17,1,17034,3746,1,0.6734426617622375,0.7389669418334961,0.7732611894607544,35.90594965914784,39.368775844573975
17,2,17035,3799,1,0.5512702465057373,0.8390019536018372,0.6483100652694702,14.839116649678529,39.88619804382324
17,3,17036,3805,1,0.2563524544239044,0.8418327569961548,0.1913129687309265,17.773432128358944,39.98848509788513
17,4,17037,3799,1,0.22988852858543396,0.8247981071472168,0.1579139232635498,15.637458621442557,40.218522787094116
18,0,18033,3832,1,0.45341768860816956,0.8247707486152649,0.44784069061279297,13.656924734791893,40.334266901016235
18,1,18034,3746,1,0.6737160086631775,0.7421299815177917,0.7785706520080566,39.13543718995932,39.21676516532898
18,2,18035,3799,1,0.5528284311294556,0.8377983570098877,0.6545502543449402,13.861107734926943,39.996371030807495
18,3,18036,3805,1,0.2580646276473999,0.8375788927078247,0.1945420205593109,16.065999695950097,40.18718385696411
18,4,18037,3799,1,0.22988314926624298,0.8207588195800781,0.17928940057754517,17.026625340113902,39.874265909194946
19,0,19033,3832,1,0.45645564794540405,0.8224118947982788,0.43271416425704956,12.024348808153505,40.31224298477173
19,1,19034,3746,1,0.6765549778938293,0.7431274652481079,0.7743133306503296,33.29592014023781,39.182358741760254
19,2,19035,3799,1,0.5503836870193481,0.8375755548477173,0.6646838188171387,12.182835531028434,39.71353602409363
19,3,19036,3805,1,0.2525964677333832,0.8488166332244873,0.2012018859386444,16.443578482395136,39.968055963516235
19,4,19037,3799,1,0.2268853485584259,0.8290871381759644,0.17926384508609772,18.90638631831714,41.26783800125122
20,0,20033,3832,1,0.44962063431739807,0.8291366696357727,0.43399032950401306,13.18606944645207,41.18589425086975
20,1,20034,3746,1,0.6818007826805115,0.7389051914215088,0.7744623422622681,38.40576016192606,39.401569843292236
20,2,20035,3799,1,0.5529053211212158,0.8382440805435181,0.6603313684463501,13.231254805846891,40.200371980667114
20,3,20036,3805,1,0.24910761415958405,0.8516192436218262,0.2286776602268219,15.803227084820053,39.95376992225647
20,4,20037,3799,1,0.22276216745376587,0.8380873799324036,0.17798921465873718,16.816974403719268,39.78210687637329
